Label,temperature,treatment,cage,survival,sex,individual,trait,Length
FO_18_NP_2_6_F_43_W_.tif,18,NP,2,6,F,43,W,2.113
FO_18_NP_2_6_F_44_T_.tif,18,NP,2,6,F,44,T,1.059
FO_18_NP_2_6_F_44_L_.tif,18,NP,2,6,F,44,L,0.709
FO_18_NP_2_6_F_44_L_.tif,18,NP,2,6,F,44,L,0.691
FO_18_NP_2_6_F_44_W_.tif,18,NP,2,6,F,44,W,2.057
FO_18_NP_2_6_F_45_T_.tif,18,NP,2,6,F,45,T,1.029
FO_18_NP_2_6_F_45_L_.tif,18,NP,2,6,F,45,L,0.684
FO_18_NP_2_6_F_45_L_.tif,18,NP,2,6,F,45,L,0.644
FO_18_NP_2_6_F_45_W_.tif,18,NP,2,6,F,45,W,1.987
FO_18_NP_2_6_F_46_T_.tif,18,NP,2,6,F,46,T,1.083
FO_18_NP_2_6_F_14_T_.tif,18,NP,2,6,F,14,T,0.977
FO_18_NP_2_6_F_14_L_.tif,18,NP,2,6,F,14,L,0.65
FO_18_NP_2_6_F_14_L_.tif,18,NP,2,6,F,14,L,0.651
FO_18_NP_2_6_F_14_W_.tif,18,NP,2,6,F,14,W,1.821
FO_18_NP_2_6_F_15_T_.tif,18,NP,2,6,F,15,T,1.02
FO_18_NP_2_6_F_15_L_.tif,18,NP,2,6,F,15,L,0.69
FO_18_NP_2_6_F_15_L_.tif,18,NP,2,6,F,15,L,0.672
FO_18_NP_2_6_F_15_W_.tif,18,NP,2,6,F,15,W,1.945
FO_18_NP_2_6_M_16_T_.tif,18,NP,2,6,M,16,T,0.916
FO_18_NP_2_6_M_16_L_.tif,18,NP,2,6,M,16,L,0.668
FO_18_NP_2_6_M_16_L_.tif,18,NP,2,6,M,16,L,0.653
FO_18_NP_2_6_M_16_W_.tif,18,NP,2,6,M,16,W,1.791
FO_18_NP_2_6_M_17_T_.tif,18,NP,2,6,M,17,T,0.905
FO_18_NP_2_6_M_17_L_.tif,18,NP,2,6,M,17,L,0.642
FO_18_NP_2_6_M_17_L_.tif,18,NP,2,6,M,17,L,0.646
FO_18_NP_2_6_M_17_W_.tif,18,NP,2,6,M,17,W,1.832
FO_18_NP_2_6_F_18_T_.tif,18,NP,2,6,F,18,T,1.041
FO_18_NP_2_6_F_18_L_.tif,18,NP,2,6,F,18,L,0.679
FO_18_NP_2_6_F_18_L_.tif,18,NP,2,6,F,18,L,0.672
FO_18_NP_2_6_F_18_W_.tif,18,NP,2,6,F,18,W,1.985
FO_18_NP_2_6_F_19_T_.tif,18,NP,2,6,F,19,T,1.086
FO_18_NP_2_6_F_19_L_.tif,18,NP,2,6,F,19,L,0.71
FO_18_NP_2_6_F_19_L_.tif,18,NP,2,6,F,19,L,0.695
FO_18_NP_2_6_F_19_W_.tif,18,NP,2,6,F,19,W,2.019
FO_18_NP_2_6_M_20_T_.tif,18,NP,2,6,M,20,T,0.879
FO_18_NP_2_6_M_20_L_.tif,18,NP,2,6,M,20,L,0.608
FO_18_NP_2_6_M_20_L_.tif,18,NP,2,6,M,20,L,0.615
FO_18_NP_2_6_M_20_W_.tif,18,NP,2,6,M,20,W,1.72
FO_18_NP_2_6_F_21_T_.tif,18,NP,2,6,F,21,T,1.061
FO_18_NP_2_6_F_21_L_.tif,18,NP,2,6,F,21,L,0.718
FO_18_NP_2_6_F_21_L_.tif,18,NP,2,6,F,21,L,0.712
FO_18_NP_2_6_F_21_W_.tif,18,NP,2,6,F,21,W,2.105
FO_18_NP_2_6_F_22_T_.tif,18,NP,2,6,F,22,T,0.973
FO_18_NP_2_6_F_22_L_.tif,18,NP,2,6,F,22,L,0.632
FO_18_NP_2_6_F_22_L_.tif,18,NP,2,6,F,22,L,0.643
FO_18_NP_2_6_F_22_W_.tif,18,NP,2,6,F,22,W,1.895
FO_18_NP_2_6_F_23_T_.tif,18,NP,2,6,F,23,T,0.99
FO_18_NP_2_6_F_23_L_.tif,18,NP,2,6,F,23,L,0.682
FO_18_NP_2_6_F_23_L_.tif,18,NP,2,6,F,23,L,0.653
FO_18_NP_2_6_F_23_W_.tif,18,NP,2,6,F,23,W,1.944
FO_18_NP_2_6_M_24_T_.tif,18,NP,2,6,M,24,T,0.902
FO_18_NP_2_6_M_24_L_.tif,18,NP,2,6,M,24,L,0.661
FO_18_NP_2_6_M_24_L_.tif,18,NP,2,6,M,24,L,0.633
FO_18_NP_2_6_M_24_W_.tif,18,NP,2,6,M,24,W,1.663
FO_18_NP_2_6_F_25_T_.tif,18,NP,2,6,F,25,T,1.047
FO_18_NP_2_6_F_25_L_.tif,18,NP,2,6,F,25,L,0.688
FO_18_NP_2_6_F_25_L_.tif,18,NP,2,6,F,25,L,0.665
FO_18_NP_2_6_F_25_W_.tif,18,NP,2,6,F,25,W,1.959
FO_18_NP_2_6_F_26_T_.tif,18,NP,2,6,F,26,T,1.052
FO_18_NP_2_6_F_26_L_.tif,18,NP,2,6,F,26,L,0.693
FO_18_NP_2_6_F_26_L_.tif,18,NP,2,6,F,26,L,0.663
FO_18_NP_2_6_F_26_W_.tif,18,NP,2,6,F,26,W,1.975
FO_18_NP_2_6_M_27_T_.tif,18,NP,2,6,M,27,T,0.941
FO_18_NP_2_6_M_27_L_.tif,18,NP,2,6,M,27,L,0.678
FO_18_NP_2_6_M_27_L_.tif,18,NP,2,6,M,27,L,0.657
FO_18_NP_2_6_M_27_W_.tif,18,NP,2,6,M,27,W,1.784
FO_18_NP_2_6_F_28_T_.tif,18,NP,2,6,F,28,T,1.068
FO_18_NP_2_6_F_28_L_.tif,18,NP,2,6,F,28,L,0.696
FO_18_NP_2_6_F_28_L_.tif,18,NP,2,6,F,28,L,0.64
FO_18_NP_2_6_F_28_W_.tif,18,NP,2,6,F,28,W,2.011
FO_18_NP_2_6_F_29_T_.tif,18,NP,2,6,F,29,T,1.02
FO_18_NP_2_6_F_29_L_.tif,18,NP,2,6,F,29,L,0.708
FO_18_NP_2_6_F_29_L_.tif,18,NP,2,6,F,29,L,0.698
FO_18_NP_2_6_F_29_W_.tif,18,NP,2,6,F,29,W,2.006
FO_18_NP_2_6_F_1_T_.tif,18,NP,2,6,F,1,T,1.051
FO_18_NP_2_6_F_1_L_.tif,18,NP,2,6,F,1,L,0.7
FO_18_NP_2_6_F_1_L_.tif,18,NP,2,6,F,1,L,0.688
FO_18_NP_2_6_F_1_W_.tif,18,NP,2,6,F,1,W,2.052
FO_18_NP_2_6_M_2_T_.tif,18,NP,2,6,M,2,T,0.91
FO_18_NP_2_6_M_2_L_.tif,18,NP,2,6,M,2,L,0.606
FO_18_NP_2_6_M_2_L_.tif,18,NP,2,6,M,2,L,0.605
FO_18_NP_2_6_M_2_W_.tif,18,NP,2,6,M,2,W,1.728
FO_18_NP_2_6_M_3_T_.tif,18,NP,2,6,M,3,T,0.928
FO_18_NP_2_6_M_3_L_.tif,18,NP,2,6,M,3,L,0.655
FO_18_NP_2_6_M_3_L_.tif,18,NP,2,6,M,3,L,0.647
FO_18_NP_2_6_M_3_W_.tif,18,NP,2,6,M,3,W,1.749
FO_18_NP_2_6_F_4_T_.tif,18,NP,2,6,F,4,T,1.006
FO_18_NP_2_6_F_4_L_.tif,18,NP,2,6,F,4,L,0.69
FO_18_NP_2_6_F_4_L_.tif,18,NP,2,6,F,4,L,0.616
FO_18_NP_2_6_F_4_W_.tif,18,NP,2,6,F,4,W,1.943
FO_18_NP_2_6_F_5_T_.tif,18,NP,2,6,F,5,T,1.03
FO_18_NP_2_6_F_5_L_.tif,18,NP,2,6,F,5,L,0.691
FO_18_NP_2_6_F_5_L_.tif,18,NP,2,6,F,5,L,0.634
FO_18_NP_2_6_F_5_W_.tif,18,NP,2,6,F,5,W,1.993
FO_18_NP_2_6_M_6_T_.tif,18,NP,2,6,M,6,T,0.963
FO_18_NP_2_6_M_6_L_.tif,18,NP,2,6,M,6,L,0.678
FO_18_NP_2_6_M_6_L_.tif,18,NP,2,6,M,6,L,0.637
FO_18_NP_2_6_M_6_W_.tif,18,NP,2,6,M,6,W,1.785
FO_18_NP_2_6_F_7_T_.tif,18,NP,2,6,F,7,T,1.044
FO_18_NP_2_6_F_7_L_.tif,18,NP,2,6,F,7,L,0.704
FO_18_NP_2_6_F_7_L_.tif,18,NP,2,6,F,7,L,0.695
FO_18_NP_2_6_F_7_W_.tif,18,NP,2,6,F,7,W,2.014
FO_18_NP_2_6_M_8_T_.tif,18,NP,2,6,M,8,T,0.837
FO_18_NP_2_6_M_8_L_.tif,18,NP,2,6,M,8,L,0.597
FO_18_NP_2_6_M_8_L_.tif,18,NP,2,6,M,8,L,0.604
FO_18_NP_2_6_M_8_W_.tif,18,NP,2,6,M,8,W,1.599
FO_18_NP_2_6_F_9_T_.tif,18,NP,2,6,F,9,T,1.008
FO_18_NP_2_6_F_9_L_.tif,18,NP,2,6,F,9,L,0.683
FO_18_NP_2_6_F_9_L_.tif,18,NP,2,6,F,9,L,0.645
FO_18_NP_2_6_F_9_W_.tif,18,NP,2,6,F,9,W,1.963
FO_18_NP_2_6_F_10_T_.tif,18,NP,2,6,F,10,T,0.988
FO_18_NP_2_6_F_10_L_.tif,18,NP,2,6,F,10,L,0.677
FO_18_NP_2_6_F_10_L_.tif,18,NP,2,6,F,10,L,0.66
FO_18_NP_2_6_F_10_W_.tif,18,NP,2,6,F,10,W,1.895
FO_18_NP_2_6_F_11_T_.tif,18,NP,2,6,F,11,T,0.962
FO_18_NP_2_6_F_11_L_.tif,18,NP,2,6,F,11,L,0.66
FO_18_NP_2_6_F_11_L_.tif,18,NP,2,6,F,11,L,0.639
FO_18_NP_2_6_F_11_W_.tif,18,NP,2,6,F,11,W,1.853
FO_18_NP_2_6_M_12_T_.tif,18,NP,2,6,M,12,T,0.926
FO_18_NP_2_6_M_12_L_.tif,18,NP,2,6,M,12,L,0.638
FO_18_NP_2_6_M_12_L_.tif,18,NP,2,6,M,12,L,0.621
FO_18_NP_2_6_M_12_W_.tif,18,NP,2,6,M,12,W,1.742
FO_18_NP_2_6_F_13_T_.tif,18,NP,2,6,F,13,T,1.084
FO_18_NP_2_6_F_13_L_.tif,18,NP,2,6,F,13,L,0.702
FO_18_NP_2_6_F_13_L_.tif,18,NP,2,6,F,13,L,0.671
FO_18_NP_2_6_F_13_W_.tif,18,NP,2,6,F,13,W,2
FO_24_NP_3_1_F_1_W_.tif,24,NP,3,1,F,1,W,1.651
FO_24_NP_3_1_F_1_T_.tif,24,NP,3,1,F,1,T,0.953
FO_24_NP_3_1_F_1_L_.tif,24,NP,3,1,F,1,L,0.623
FO_24_NP_3_1_F_1_L_.tif,24,NP,3,1,F,1,L,0.614
FO_24_NP_4_2_F_1_W_.tif,24,NP,4,2,F,1,W,1.71
FO_24_NP_4_2_F_1_T_.tif,24,NP,4,2,F,1,T,0.972
FO_24_NP_4_2_F_1_L_.tif,24,NP,4,2,F,1,L,0.621
FO_24_NP_4_2_F_1_L_.tif,24,NP,4,2,F,1,L,0.599
FO_24_NP_4_6_M_112_T_.tif,24,NP,4,6,M,112,T,0.863
FO_24_NP_4_6_M_112_L_.tif,24,NP,4,6,M,112,L,0.63
FO_24_NP_4_6_M_112_L_.tif,24,NP,4,6,M,112,L,0.613
FO_24_NP_4_6_M_112_W_.tif,24,NP,4,6,M,112,W,1.542
FO_24_NP_4_6_M_97_W_.tif,24,NP,4,6,M,97,W,1.438
FO_24_NP_4_6_M_98_T_.tif,24,NP,4,6,M,98,T,0.904
FO_24_NP_4_6_M_98_L_.tif,24,NP,4,6,M,98,L,0.635
FO_24_NP_4_6_M_98_L_.tif,24,NP,4,6,M,98,L,0.604
FO_24_NP_4_6_M_98_W_.tif,24,NP,4,6,M,98,W,1.64
FO_24_NP_4_6_M_99_T_.tif,24,NP,4,6,M,99,T,0.809
FO_24_NP_4_6_M_99_L_.tif,24,NP,4,6,M,99,L,0.556
FO_24_NP_4_6_M_99_L_.tif,24,NP,4,6,M,99,L,0.573
FO_24_NP_4_6_M_99_W_.tif,24,NP,4,6,M,99,W,1.459
FO_24_NP_4_6_F_100_T_.tif,24,NP,4,6,F,100,T,0.894
FO_24_NP_4_6_F_100_L_.tif,24,NP,4,6,F,100,L,0.576
FO_24_NP_4_6_F_100_L_.tif,24,NP,4,6,F,100,L,0.6
FO_24_NP_4_6_F_100_W_.tif,24,NP,4,6,F,100,W,1.625
FO_24_NP_4_6_M_101_T_.tif,24,NP,4,6,M,101,T,0.765
FO_24_NP_4_6_M_101_L_.tif,24,NP,4,6,M,101,L,0.549
FO_24_NP_4_6_M_101_L_.tif,24,NP,4,6,M,101,L,0.537
FO_24_NP_4_6_M_101_W_.tif,24,NP,4,6,M,101,W,1.415
FO_24_NP_4_6_M_102_T_.tif,24,NP,4,6,M,102,T,0.819
FO_24_NP_4_6_M_102_L_.tif,24,NP,4,6,M,102,L,0.569
FO_24_NP_4_6_M_102_L_.tif,24,NP,4,6,M,102,L,0.572
FO_24_NP_4_6_M_102_W_.tif,24,NP,4,6,M,102,W,1.45
FO_24_NP_4_6_M_103_T_.tif,24,NP,4,6,M,103,T,0.878
FO_24_NP_4_6_M_103_L_.tif,24,NP,4,6,M,103,L,0.588
FO_24_NP_4_6_M_103_L_.tif,24,NP,4,6,M,103,L,0.574
FO_24_NP_4_6_M_103_W_.tif,24,NP,4,6,M,103,W,1.538
FO_24_NP_4_6_M_104_T_.tif,24,NP,4,6,M,104,T,0.88
FO_24_NP_4_6_M_104_L_.tif,24,NP,4,6,M,104,L,0.602
FO_24_NP_4_6_M_104_L_.tif,24,NP,4,6,M,104,L,0.577
FO_24_NP_4_6_M_104_W_.tif,24,NP,4,6,M,104,W,1.458
FO_24_NP_4_6_F_105_T_.tif,24,NP,4,6,F,105,T,0.938
FO_24_NP_4_6_F_105_L_.tif,24,NP,4,6,F,105,L,0.617
FO_24_NP_4_6_F_105_L_.tif,24,NP,4,6,F,105,L,0.605
FO_24_NP_4_6_F_105_W_.tif,24,NP,4,6,F,105,W,1.719
FO_24_NP_4_6_F_106_T_.tif,24,NP,4,6,F,106,T,0.856
FO_24_NP_4_6_F_106_L_.tif,24,NP,4,6,F,106,L,0.587
FO_24_NP_4_6_F_106_L_.tif,24,NP,4,6,F,106,L,0.571
FO_24_NP_4_6_F_106_W_.tif,24,NP,4,6,F,106,W,1.646
FO_24_NP_4_6_F_107_T_.tif,24,NP,4,6,F,107,T,0.901
FO_24_NP_4_6_F_107_L_.tif,24,NP,4,6,F,107,L,0.569
FO_24_NP_4_6_F_107_L_.tif,24,NP,4,6,F,107,L,0.57
FO_24_NP_4_6_F_107_W_.tif,24,NP,4,6,F,107,W,1.631
FO_24_NP_4_6_F_108_T_.tif,24,NP,4,6,F,108,T,0.938
FO_24_NP_4_6_F_108_L_.tif,24,NP,4,6,F,108,L,0.615
FO_24_NP_4_6_F_108_L_.tif,24,NP,4,6,F,108,L,0.613
FO_24_NP_4_6_F_108_W_.tif,24,NP,4,6,F,108,W,1.643
FO_24_NP_4_6_F_109_T_.tif,24,NP,4,6,F,109,T,1.021
FO_24_NP_4_6_F_109_L_.tif,24,NP,4,6,F,109,L,0.64
FO_24_NP_4_6_F_109_L_.tif,24,NP,4,6,F,109,L,0.653
FO_24_NP_4_6_F_109_W_.tif,24,NP,4,6,F,109,W,1.816
FO_24_NP_4_6_F_110_T_.tif,24,NP,4,6,F,110,T,0.868
FO_24_NP_4_6_F_110_L_.tif,24,NP,4,6,F,110,L,0.597
FO_24_NP_4_6_F_110_L_.tif,24,NP,4,6,F,110,L,0.557
FO_24_NP_4_6_F_110_W_.tif,24,NP,4,6,F,110,W,1.603
FO_24_NP_4_6_F_111_T_.tif,24,NP,4,6,F,111,T,0.937
FO_24_NP_4_6_F_111_L_.tif,24,NP,4,6,F,111,L,0.62
FO_24_NP_4_6_F_111_L_.tif,24,NP,4,6,F,111,L,0.607
FO_24_NP_4_6_F_111_W_.tif,24,NP,4,6,F,111,W,1.598
FO_24_NP_4_6_M_97_T_.tif,24,NP,4,6,M,97,T,0.847
FO_24_NP_4_6_M_97_L_.tif,24,NP,4,6,M,97,L,0.572
FO_24_NP_4_6_M_97_L_.tif,24,NP,4,6,M,97,L,0.568
FO_24_NP_4_6_F_82_W_.tif,24,NP,4,6,F,82,W,1.701
FO_24_NP_4_6_M_83_T_.tif,24,NP,4,6,M,83,T,0.859
FO_24_NP_4_6_M_83_L_.tif,24,NP,4,6,M,83,L,0.595
FO_24_NP_4_6_M_83_L_.tif,24,NP,4,6,M,83,L,0.567
FO_24_NP_4_6_M_83_W_.tif,24,NP,4,6,M,83,W,1.472
FO_24_NP_4_6_F_84_T_.tif,24,NP,4,6,F,84,T,0.999
FO_24_NP_4_6_F_84_L_.tif,24,NP,4,6,F,84,L,0.649
FO_24_NP_4_6_F_84_L_.tif,24,NP,4,6,F,84,L,0.637
FO_24_NP_4_6_F_84_W_.tif,24,NP,4,6,F,84,W,1.812
FO_24_NP_4_6_M_85_T_.tif,24,NP,4,6,M,85,T,0.805
FO_24_NP_4_6_M_85_L_.tif,24,NP,4,6,M,85,L,0.567
FO_24_NP_4_6_M_85_L_.tif,24,NP,4,6,M,85,L,0.566
FO_24_NP_4_6_M_85_W_.tif,24,NP,4,6,M,85,W,1.447
FO_24_NP_4_6_M_86_T_.tif,24,NP,4,6,M,86,T,0.787
FO_24_NP_4_6_M_86_L_.tif,24,NP,4,6,M,86,L,0.538
FO_24_NP_4_6_M_86_L_.tif,24,NP,4,6,M,86,L,0.551
FO_24_NP_4_6_M_86_W_.tif,24,NP,4,6,M,86,W,1.376
FO_24_NP_4_6_M_87_T_.tif,24,NP,4,6,M,87,T,0.851
FO_24_NP_4_6_M_87_L_.tif,24,NP,4,6,M,87,L,0.587
FO_24_NP_4_6_M_87_L_.tif,24,NP,4,6,M,87,L,0.583
FO_24_NP_4_6_M_87_W_.tif,24,NP,4,6,M,87,W,1.519
FO_24_NP_4_6_M_88_T_.tif,24,NP,4,6,M,88,T,0.909
FO_24_NP_4_6_M_88_L_.tif,24,NP,4,6,M,88,L,0.616
FO_24_NP_4_6_M_88_L_.tif,24,NP,4,6,M,88,L,0.604
FO_24_NP_4_6_M_88_W_.tif,24,NP,4,6,M,88,W,1.49
FO_24_NP_4_6_M_89_T_.tif,24,NP,4,6,M,89,T,0.792
FO_24_NP_4_6_M_89_L_.tif,24,NP,4,6,M,89,L,0.58
FO_24_NP_4_6_M_89_L_.tif,24,NP,4,6,M,89,L,0.577
FO_24_NP_4_6_M_89_W_.tif,24,NP,4,6,M,89,W,1.475
FO_24_NP_4_6_M_90_T_.tif,24,NP,4,6,M,90,T,0.889
FO_24_NP_4_6_M_90_L_.tif,24,NP,4,6,M,90,L,0.63
FO_24_NP_4_6_M_90_L_.tif,24,NP,4,6,M,90,L,0.627
FO_24_NP_4_6_M_90_W_.tif,24,NP,4,6,M,90,W,1.534
FO_24_NP_4_6_F_91_T_.tif,24,NP,4,6,F,91,T,0.937
FO_24_NP_4_6_F_91_L_.tif,24,NP,4,6,F,91,L,0.616
FO_24_NP_4_6_F_91_L_.tif,24,NP,4,6,F,91,L,0.606
FO_24_NP_4_6_F_91_W_.tif,24,NP,4,6,F,91,W,1.697
FO_24_NP_4_6_F_92_T_.tif,24,NP,4,6,F,92,T,0.967
FO_24_NP_4_6_F_92_L_.tif,24,NP,4,6,F,92,L,0.634
FO_24_NP_4_6_F_92_L_.tif,24,NP,4,6,F,92,L,0.623
FO_24_NP_4_6_F_92_W_.tif,24,NP,4,6,F,92,W,1.756
FO_24_NP_4_6_M_93_T_.tif,24,NP,4,6,M,93,T,0.813
FO_24_NP_4_6_M_93_L_.tif,24,NP,4,6,M,93,L,0.594
FO_24_NP_4_6_M_93_L_.tif,24,NP,4,6,M,93,L,0.589
FO_24_NP_4_6_M_93_W_.tif,24,NP,4,6,M,93,W,1.455
FO_24_NP_4_6_M_94_T_.tif,24,NP,4,6,M,94,T,0.841
FO_24_NP_4_6_M_94_L_.tif,24,NP,4,6,M,94,L,0.565
FO_24_NP_4_6_M_94_L_.tif,24,NP,4,6,M,94,L,0.558
FO_24_NP_4_6_M_94_W_.tif,24,NP,4,6,M,94,W,1.456
FO_24_NP_4_6_F_95_T_.tif,24,NP,4,6,F,95,T,0.939
FO_24_NP_4_6_F_95_L_.tif,24,NP,4,6,F,95,L,0.625
FO_24_NP_4_6_F_95_L_.tif,24,NP,4,6,F,95,L,0.598
FO_24_NP_4_6_F_95_W_.tif,24,NP,4,6,F,95,W,1.737
FO_24_NP_4_6_F_96_T_.tif,24,NP,4,6,F,96,T,0.868
FO_24_NP_4_6_F_96_L_.tif,24,NP,4,6,F,96,L,0.578
FO_24_NP_4_6_F_96_L_.tif,24,NP,4,6,F,96,L,0.57
FO_24_NP_4_6_F_96_W_.tif,24,NP,4,6,F,96,W,1.56
FO_24_NP_4_6_F_82_L_.tif,24,NP,4,6,F,82,L,0.627
FO_24_NP_4_6_F_82_L_.tif,24,NP,4,6,F,82,L,0.615
FO_24_NP_4_6_M_67_L_.tif,24,NP,4,6,M,67,L,0.578
FO_24_NP_4_6_M_67_L_.tif,24,NP,4,6,M,67,L,0.576
FO_24_NP_4_6_M_67_W_.tif,24,NP,4,6,M,67,W,1.494
FO_24_NP_4_6_M_68_T_.tif,24,NP,4,6,M,68,T,0.902
FO_24_NP_4_6_M_68_L_.tif,24,NP,4,6,M,68,L,0.616
FO_24_NP_4_6_M_68_L_.tif,24,NP,4,6,M,68,L,0.626
FO_24_NP_4_6_M_68_W_.tif,24,NP,4,6,M,68,W,1.591
FO_24_NP_4_6_M_69_T_.tif,24,NP,4,6,M,69,T,0.835
FO_24_NP_4_6_M_69_L_.tif,24,NP,4,6,M,69,L,0.583
FO_24_NP_4_6_M_69_L_.tif,24,NP,4,6,M,69,L,0.585
FO_24_NP_4_6_M_70_T_.tif,24,NP,4,6,M,70,T,0.862
FO_24_NP_4_6_M_70_L_.tif,24,NP,4,6,M,70,L,0.594
FO_24_NP_4_6_M_70_L_.tif,24,NP,4,6,M,70,L,0.579
FO_24_NP_4_6_M_70_W_.tif,24,NP,4,6,M,70,W,1.482
FO_24_NP_4_6_M_71_T_.tif,24,NP,4,6,M,71,T,0.773
FO_24_NP_4_6_M_71_L_.tif,24,NP,4,6,M,71,L,0.59
FO_24_NP_4_6_M_71_L_.tif,24,NP,4,6,M,71,L,0.599
FO_24_NP_4_6_M_71_W_.tif,24,NP,4,6,M,71,W,1.483
FO_24_NP_4_6_F_72_T_.tif,24,NP,4,6,F,72,T,0.99
FO_24_NP_4_6_F_72_L_.tif,24,NP,4,6,F,72,L,0.625
FO_24_NP_4_6_F_72_L_.tif,24,NP,4,6,F,72,L,0.635
FO_24_NP_4_6_F_72_W_.tif,24,NP,4,6,F,72,W,1.747
FO_24_NP_4_6_M_73_T_.tif,24,NP,4,6,M,73,T,0.825
FO_24_NP_4_6_M_73_L_.tif,24,NP,4,6,M,73,L,0.591
FO_24_NP_4_6_M_73_L_.tif,24,NP,4,6,M,73,L,0.554
FO_24_NP_4_6_M_73_W_.tif,24,NP,4,6,M,73,W,1.452
FO_24_NP_4_6_F_74_T_.tif,24,NP,4,6,F,74,T,0.988
FO_24_NP_4_6_F_74_L_.tif,24,NP,4,6,F,74,L,0.672
FO_24_NP_4_6_F_74_L_.tif,24,NP,4,6,F,74,L,0.655
FO_24_NP_4_6_F_74_W_.tif,24,NP,4,6,F,74,W,1.776
FO_24_NP_4_6_F_75_T_.tif,24,NP,4,6,F,75,T,0.969
FO_24_NP_4_6_F_75_L_.tif,24,NP,4,6,F,75,L,0.659
FO_24_NP_4_6_F_75_L_.tif,24,NP,4,6,F,75,L,0.627
FO_24_NP_4_6_F_75_W_.tif,24,NP,4,6,F,75,W,1.809
FO_24_NP_4_6_F_76_T_.tif,24,NP,4,6,F,76,T,1.025
FO_24_NP_4_6_F_76_L_.tif,24,NP,4,6,F,76,L,0.682
FO_24_NP_4_6_F_76_L_.tif,24,NP,4,6,F,76,L,0.666
FO_24_NP_4_6_F_76_W_.tif,24,NP,4,6,F,76,W,1.852
FO_24_NP_4_6_F_77_T_.tif,24,NP,4,6,F,77,T,0.971
FO_24_NP_4_6_F_77_L_.tif,24,NP,4,6,F,77,L,0.654
FO_24_NP_4_6_F_77_L_.tif,24,NP,4,6,F,77,L,0.647
FO_24_NP_4_6_F_77_W_.tif,24,NP,4,6,F,77,W,1.823
FO_24_NP_4_6_M_78_T_.tif,24,NP,4,6,M,78,T,0.826
FO_24_NP_4_6_M_78_L_.tif,24,NP,4,6,M,78,L,0.558
FO_24_NP_4_6_M_78_L_.tif,24,NP,4,6,M,78,L,0.553
FO_24_NP_4_6_M_78_W_.tif,24,NP,4,6,M,78,W,1.483
FO_24_NP_4_6_F_79_T_.tif,24,NP,4,6,F,79,T,0.942
FO_24_NP_4_6_F_79_L_.tif,24,NP,4,6,F,79,L,0.632
FO_24_NP_4_6_F_79_L_.tif,24,NP,4,6,F,79,L,0.604
FO_24_NP_4_6_F_79_W_.tif,24,NP,4,6,F,79,W,1.72
FO_24_NP_4_6_F_80_T_.tif,24,NP,4,6,F,80,T,1.019
FO_24_NP_4_6_F_80_L_.tif,24,NP,4,6,F,80,L,0.645
FO_24_NP_4_6_F_80_L_.tif,24,NP,4,6,F,80,L,0.628
FO_24_NP_4_6_F_80_W_.tif,24,NP,4,6,F,80,W,1.811
FO_24_NP_4_6_M_81_T_.tif,24,NP,4,6,M,81,T,0.846
FO_24_NP_4_6_M_81_L_.tif,24,NP,4,6,M,81,L,0.599
FO_24_NP_4_6_M_81_L_.tif,24,NP,4,6,M,81,L,0.56
FO_24_NP_4_6_M_81_W_.tif,24,NP,4,6,M,81,W,1.431
FO_24_NP_4_6_F_82_T_.tif,24,NP,4,6,F,82,T,1.012
FO_24_NP_4_6_M_66_W_.tif,24,NP,4,6,M,66,W,1.415
FO_24_NP_4_6_M_67_T_.tif,24,NP,4,6,M,67,T,0.836
FO_24_NP_4_6_M_52_L_.tif,24,NP,4,6,M,52,L,0.553
FO_24_NP_4_6_M_52_L_.tif,24,NP,4,6,M,52,L,0.564
FO_24_NP_4_6_M_52_W_.tif,24,NP,4,6,M,52,W,1.417
FO_24_NP_4_6_F_53_T_.tif,24,NP,4,6,F,53,T,0.884
FO_24_NP_4_6_F_53_L_.tif,24,NP,4,6,F,53,L,0.601
FO_24_NP_4_6_F_53_L_.tif,24,NP,4,6,F,53,L,0.559
FO_24_NP_4_6_F_53_W_.tif,24,NP,4,6,F,53,W,1.604
FO_24_NP_4_6_M_54_T_.tif,24,NP,4,6,M,54,T,0.808
FO_24_NP_4_6_M_54_L_.tif,24,NP,4,6,M,54,L,0.561
FO_24_NP_4_6_M_54_L_.tif,24,NP,4,6,M,54,L,0.565
FO_24_NP_4_6_M_54_W_.tif,24,NP,4,6,M,54,W,1.387
FO_24_NP_4_6_F_55_T_.tif,24,NP,4,6,F,55,T,0.957
FO_24_NP_4_6_F_55_L_.tif,24,NP,4,6,F,55,L,0.628
FO_24_NP_4_6_F_55_L_.tif,24,NP,4,6,F,55,L,0.628
FO_24_NP_4_6_F_55_W_.tif,24,NP,4,6,F,55,W,1.686
FO_24_NP_4_6_M_56_T_.tif,24,NP,4,6,M,56,T,0.833
FO_24_NP_4_6_M_56_L_.tif,24,NP,4,6,M,56,L,0.609
FO_24_NP_4_6_M_56_L_.tif,24,NP,4,6,M,56,L,0.593
FO_24_NP_4_6_M_56_W_.tif,24,NP,4,6,M,56,W,1.492
FO_24_NP_4_6_F_57_T_.tif,24,NP,4,6,F,57,T,0.995
FO_24_NP_4_6_F_57_L_.tif,24,NP,4,6,F,57,L,0.631
FO_24_NP_4_6_F_57_L_.tif,24,NP,4,6,F,57,L,0.615
